project_id,prediction_month,evaluation_month,schedule_delay_3m,cost_overrun_3m,schedule_label_status,cost_label_status,source_file
618884,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
618885,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
618887,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618888,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618889,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618890,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618894,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
618895,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
618896,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618897,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618902,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618903,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618904,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618906,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618908,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
618909,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618910,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618911,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
618913,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618915,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618916,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
618919,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618921,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
618925,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618935,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618936,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
618937,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618938,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618942,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
618945,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618946,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618947,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618949,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618951,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618952,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618953,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618955,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618960,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_December_2025.pdf
618968,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618969,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
618970,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
618971,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
618972,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
618976,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
618977,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
618978,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
618982,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
618985,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
618986,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
618991,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
618992,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
618995,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
626030,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
63117,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
67880,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
68617,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
69000,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
696890,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
69875,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701101,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
701105,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701107,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701113,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
701121,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701122,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
701126,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
701127,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
701128,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
701167,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701168,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701170,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
701171,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
701172,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701173,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
701228,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701263,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701289,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701324,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701329,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
701330,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701338,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
701343,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701344,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701346,2025-12,2026-03,,,missing_original_doc,missing_original_cost,FlashReport_December_2025.pdf
701349,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701350,2025-12,2026-03,1.0,0.0,completed_delayed,completed_cost_compliant,FlashReport_December_2025.pdf
701354,2025-12,2026-03,,,missing_original_doc,missing_original_cost,FlashReport_December_2025.pdf
701370,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701372,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701376,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701377,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701383,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701386,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701391,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701395,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701396,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701398,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701399,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701400,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701404,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701405,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701406,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701408,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701410,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701411,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701412,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701415,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701565,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
701568,2025-12,2026-03,1.0,1.0,completed_delayed,completed_cost_escalated,FlashReport_December_2025.pdf
701570,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701574,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
701576,2025-12,2026-03,1.0,0.0,completed_delayed,completed_cost_compliant,FlashReport_December_2025.pdf
701577,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
701586,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
701593,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
701597,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701598,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701599,2025-12,2026-03,,,missing_original_doc,missing_original_cost,FlashReport_December_2025.pdf
701600,2025-12,2026-03,,,missing_original_doc,missing_original_cost,FlashReport_December_2025.pdf
701602,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701657,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
701658,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
701719,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701745,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701766,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
701991,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
702355,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702625,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702626,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702627,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
702628,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
702629,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702630,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
702631,2025-12,2026-03,0.0,0.0,completed_on_time,completed_cost_compliant,FlashReport_December_2025.pdf
702632,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
702633,2025-12,2026-03,1.0,0.0,completed_delayed,completed_cost_compliant,FlashReport_December_2025.pdf
702635,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
702637,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
702639,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
702658,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
702664,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
702665,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
702668,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
702699,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702734,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702735,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702741,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702742,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702746,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702760,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702764,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702793,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702798,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702808,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
702810,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
702833,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702840,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702851,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702854,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
702948,2025-12,2026-03,1.0,0.0,completed_delayed,completed_cost_compliant,FlashReport_December_2025.pdf
702949,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
703021,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
703057,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
703585,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
703586,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
704495,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
705237,2025-12,2026-03,,,missing_original_doc,missing_original_cost,FlashReport_December_2025.pdf
705244,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705252,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705253,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705298,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705356,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705357,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705358,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705359,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705362,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705364,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705366,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705368,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705373,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705375,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705385,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705391,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705392,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705401,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705410,2025-12,2026-03,,,unresolved_project_exit,unresolved_project_exit,FlashReport_December_2025.pdf
705419,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705424,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705428,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705429,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705432,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705433,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705434,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705436,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705437,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705444,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705450,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705453,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705454,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705457,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705458,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705479,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705480,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705481,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705482,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705490,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705491,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705492,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705494,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705495,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705496,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705498,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705500,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705502,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705503,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705504,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705505,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705506,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705507,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705510,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705511,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705512,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705513,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705514,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_December_2025.pdf
705515,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705526,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705527,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705528,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705562,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705567,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705572,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705583,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705588,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705598,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705608,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705610,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705612,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705613,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705616,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705617,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705628,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705629,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705632,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705633,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705635,2025-12,2026-03,1.0,1.0,completed_delayed,completed_cost_escalated,FlashReport_December_2025.pdf
705638,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_December_2025.pdf
705639,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_December_2025.pdf
705648,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705650,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705651,2025-12,2026-03,1.0,1.0,completed_delayed,completed_cost_escalated,FlashReport_December_2025.pdf
705659,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705660,2025-12,2026-03,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_December_2025.pdf
705661,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705662,2025-12,2026-03,1.0,1.0,completed_delayed,completed_cost_escalated,FlashReport_December_2025.pdf
705663,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705667,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705668,2025-12,2026-03,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_December_2025.pdf
705728,2025-12,2026-03,,,missing_original_doc,missing_original_cost,FlashReport_December_2025.pdf
705730,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705735,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705741,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705742,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705752,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705761,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705763,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
705764,2025-12,2026-03,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_December_2025.pdf
705765,2025-12,2026-03,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_December_2025.pdf
